,Airline_Name,Source,Destination,Departure_time,Arrival_time,Date of Journey,Number of stops,Duration,Price
1499,SpiceJet,New Delhi,Mumbai,11:30,18:55,"Mon, 13 Jun",1 Stop,7h 25m,"8,053"
1500,SpiceJet,New Delhi,Mumbai,19:55,"05:15
+ 1 day","Mon, 13 Jun",1 Stop,9h 20m,"8,053"
1501,SpiceJet,New Delhi,Mumbai,05:45,18:20,"Mon, 13 Jun",1 Stop,12h 35m,"8,053"
1502,SpiceJet,New Delhi,Mumbai,15:10,"05:15
+ 1 day","Mon, 13 Jun",1 Stop,14h 05m,"8,053"
1503,SpiceJet,New Delhi,Mumbai,20:00,"10:30
+ 1 day","Mon, 13 Jun",1 Stop,14h 30m,"8,053"
1504,SpiceJet,New Delhi,Mumbai,08:45,23:55,"Mon, 13 Jun",1 Stop,15h 10m,"8,053"
1505,SpiceJet,New Delhi,Mumbai,06:25,21:45,"Mon, 13 Jun",1 Stop,15h 20m,"8,053"
1506,SpiceJet,New Delhi,Mumbai,12:05,"05:15
+ 1 day","Mon, 13 Jun",1 Stop,17h 10m,"8,053"
1507,IndiGo,New Delhi,Mumbai,11:55,13:55,"Mon, 13 Jun",Non Stop,2h 00m,"8,054"
1508,IndiGo,New Delhi,Mumbai,06:30,08:35,"Mon, 13 Jun",Non Stop,2h 05m,"8,054"
1509,IndiGo,New Delhi,Mumbai,07:20,09:25,"Mon, 13 Jun",Non Stop,2h 05m,"8,054"
1510,IndiGo,New Delhi,Mumbai,10:45,12:50,"Mon, 13 Jun",Non Stop,2h 05m,"8,054"
1511,IndiGo,New Delhi,Mumbai,17:00,19:05,"Mon, 13 Jun",Non Stop,2h 05m,"8,054"
1512,IndiGo,New Delhi,Mumbai,23:35,"01:40
+ 1 day","Mon, 13 Jun",Non Stop,2h 05m,"8,054"
1513,IndiGo,New Delhi,Mumbai,05:30,07:40,"Mon, 13 Jun",Non Stop,2h 10m,"8,054"
1514,IndiGo,New Delhi,Mumbai,14:10,16:20,"Mon, 13 Jun",Non Stop,2h 10m,"8,054"
1515,IndiGo,New Delhi,Mumbai,15:25,17:35,"Mon, 13 Jun",Non Stop,2h 10m,"8,054"
1516,IndiGo,New Delhi,Mumbai,16:15,18:25,"Mon, 13 Jun",Non Stop,2h 10m,"8,054"
1517,IndiGo,New Delhi,Mumbai,19:45,21:55,"Mon, 13 Jun",Non Stop,2h 10m,"8,054"
1518,IndiGo,New Delhi,Mumbai,08:45,11:00,"Mon, 13 Jun",Non Stop,2h 15m,"8,054"
1519,IndiGo,New Delhi,Mumbai,18:10,20:25,"Mon, 13 Jun",Non Stop,2h 15m,"8,054"
1520,IndiGo,New Delhi,Mumbai,08:00,10:20,"Mon, 13 Jun",Non Stop,2h 20m,"8,054"
1521,IndiGo,New Delhi,Mumbai,09:35,12:00,"Mon, 13 Jun",Non Stop,2h 25m,"8,054"
1522,IndiGo,New Delhi,Mumbai,21:45,"00:10
+ 1 day","Mon, 13 Jun",Non Stop,2h 25m,"8,054"
1523,Vistara,New Delhi,Mumbai,06:00,08:00,"Mon, 13 Jun",Non Stop,2h 00m,"8,055"
1524,Vistara,New Delhi,Mumbai,21:30,23:30,"Mon, 13 Jun",Non Stop,2h 00m,"8,055"
1525,Vistara,New Delhi,Mumbai,09:30,11:35,"Mon, 13 Jun",Non Stop,2h 05m,"8,055"
1526,Vistara,New Delhi,Mumbai,12:50,15:00,"Mon, 13 Jun",Non Stop,2h 10m,"8,055"
1527,Vistara,New Delhi,Mumbai,14:20,16:30,"Mon, 13 Jun",Non Stop,2h 10m,"8,055"
1528,Vistara,New Delhi,Mumbai,15:30,17:40,"Mon, 13 Jun",Non Stop,2h 10m,"8,055"
1529,Vistara,New Delhi,Mumbai,19:45,21:55,"Mon, 13 Jun",Non Stop,2h 10m,"8,055"
1530,Air India,New Delhi,Mumbai,20:00,22:10,"Mon, 13 Jun",Non Stop,2h 10m,"8,055"
1531,Vistara,New Delhi,Mumbai,20:40,22:50,"Mon, 13 Jun",Non Stop,2h 10m,"8,055"
1532,Vistara,New Delhi,Mumbai,10:20,12:35,"Mon, 13 Jun",Non Stop,2h 15m,"8,055"
1533,Air India,New Delhi,Mumbai,14:00,16:15,"Mon, 13 Jun",Non Stop,2h 15m,"8,055"
1534,Air India,New Delhi,Mumbai,19:00,21:15,"Mon, 13 Jun",Non Stop,2h 15m,"8,055"
1535,Vistara,New Delhi,Mumbai,08:50,11:10,"Mon, 13 Jun",Non Stop,2h 20m,"8,055"
1536,Vistara,New Delhi,Mumbai,11:40,14:00,"Mon, 13 Jun",Non Stop,2h 20m,"8,055"
1537,Vistara,New Delhi,Mumbai,16:45,19:05,"Mon, 13 Jun",Non Stop,2h 20m,"8,055"
1538,Vistara,New Delhi,Mumbai,17:45,20:05,"Mon, 13 Jun",Non Stop,2h 20m,"8,055"
1539,Vistara,New Delhi,Mumbai,18:55,21:15,"Mon, 13 Jun",Non Stop,2h 20m,"8,055"
1540,Air India,New Delhi,Mumbai,21:15,23:35,"Mon, 13 Jun",Non Stop,2h 20m,"8,055"
1541,Air India,New Delhi,Mumbai,10:00,12:35,"Mon, 13 Jun",Non Stop,2h 35m,"8,055"
1542,Air India,New Delhi,Mumbai,17:55,22:10,"Mon, 13 Jun",1 Stop,4h 15m,"8,055"
1543,Air Asia,New Delhi,Mumbai,13:00,14:50,"Mon, 13 Jun",Non Stop,1h 50m,"8,085"
1544,Air Asia,New Delhi,Mumbai,04:25,06:35,"Mon, 13 Jun",Non Stop,2h 10m,"8,085"
1545,Vistara,New Delhi,Mumbai,21:20,"06:15
+ 1 day","Mon, 13 Jun",1 Stop,8h 55m,"8,192"
1546,Vistara,New Delhi,Mumbai,21:20,"09:40
+ 1 day","Mon, 13 Jun",1 Stop,12h 20m,"8,192"
1547,Vistara,New Delhi,Mumbai,06:30,23:05,"Mon, 13 Jun",1 Stop,16h 35m,"8,192"
1548,Vistara,New Delhi,Mumbai,06:30,"06:15
+ 1 day","Mon, 13 Jun",1 Stop,23h 45m,"8,192"
1549,Vistara,New Delhi,Mumbai,21:20,"23:05
+ 1 day","Mon, 13 Jun",1 Stop,25h 45m,"8,192"
1550,Air India,New Delhi,Mumbai,07:00,09:05,"Mon, 13 Jun",Non Stop,2h 05m,"8,265"
1551,Air India,New Delhi,Mumbai,08:00,10:10,"Mon, 13 Jun",Non Stop,2h 10m,"8,265"
1552,Vistara,New Delhi,Mumbai,07:30,09:45,"Mon, 13 Jun",Non Stop,2h 15m,"8,580"
1553,Air India,New Delhi,Mumbai,15:05,18:10,"Mon, 13 Jun",1 Stop,3h 05m,"8,580"
1554,Vistara,New Delhi,Mumbai,18:10,23:05,"Mon, 13 Jun",1 Stop,4h 55m,"8,717"
1555,Vistara,New Delhi,Mumbai,18:10,"06:15
+ 1 day","Mon, 13 Jun",1 Stop,12h 05m,"8,717"
1556,Vistara,New Delhi,Mumbai,18:10,"09:40
+ 1 day","Mon, 13 Jun",1 Stop,15h 30m,"8,717"
1557,IndiGo,New Delhi,Mumbai,05:05,13:20,"Mon, 13 Jun",1 Stop,8h 15m,"9,787"
1558,IndiGo,New Delhi,Mumbai,08:30,15:55,"Mon, 13 Jun",1 Stop,7h 25m,"9,892"
1559,IndiGo,New Delhi,Mumbai,13:00,21:50,"Mon, 13 Jun",1 Stop,8h 50m,"9,892"
1560,IndiGo,New Delhi,Mumbai,21:05,"07:10
+ 1 day","Mon, 13 Jun",1 Stop,10h 05m,"9,892"
1561,IndiGo,New Delhi,Mumbai,18:45,"00:05
+ 1 day","Mon, 13 Jun",1 Stop,5h 20m,"10,312"
1562,IndiGo,New Delhi,Mumbai,05:45,12:50,"Mon, 13 Jun",1 Stop,7h 05m,"10,312"
1563,IndiGo,New Delhi,Mumbai,14:45,"00:05
+ 1 day","Mon, 13 Jun",1 Stop,9h 20m,"10,312"
1564,IndiGo,New Delhi,Mumbai,07:20,15:55,"Mon, 13 Jun",1 Stop,8h 35m,"10,343"
1565,Air India,New Delhi,Mumbai,08:40,"09:40
+ 1 day","Mon, 13 Jun",1 Stop,25h 00m,"10,752"
1566,Vistara,New Delhi,Mumbai,13:20,"16:00
+ 1 day","Mon, 13 Jun",1 Stop,26h 40m,"11,205"
1567,Go First,New Delhi,Mumbai,06:05,10:20,"Mon, 13 Jun",1 Stop,4h 15m,"11,912"
1568,Go First,New Delhi,Mumbai,20:05,"02:40
+ 1 day","Mon, 13 Jun",1 Stop,6h 35m,"11,912"
1569,Go First,New Delhi,Mumbai,06:05,15:00,"Mon, 13 Jun",1 Stop,8h 55m,"11,912"
1570,Go First,New Delhi,Mumbai,16:50,"02:40
+ 1 day","Mon, 13 Jun",1 Stop,9h 50m,"11,912"
1571,IndiGo,New Delhi,Mumbai,19:35,"00:20
+ 1 day","Mon, 13 Jun",1 Stop,4h 45m,"11,992"
1572,IndiGo,New Delhi,Mumbai,06:30,11:20,"Mon, 13 Jun",1 Stop,4h 50m,"11,992"
1573,IndiGo,New Delhi,Mumbai,05:20,10:35,"Mon, 13 Jun",1 Stop,5h 15m,"11,992"
1574,IndiGo,New Delhi,Mumbai,11:15,16:55,"Mon, 13 Jun",1 Stop,5h 40m,"11,992"
1575,IndiGo,New Delhi,Mumbai,09:50,15:45,"Mon, 13 Jun",1 Stop,5h 55m,"11,992"
1576,IndiGo,New Delhi,Mumbai,17:20,"00:20
+ 1 day","Mon, 13 Jun",1 Stop,7h 00m,"11,992"
1577,IndiGo,New Delhi,Mumbai,22:15,"05:30
+ 1 day","Mon, 13 Jun",1 Stop,7h 15m,"11,992"
1578,IndiGo,New Delhi,Mumbai,05:15,13:15,"Mon, 13 Jun",1 Stop,8h 00m,"11,992"
1579,IndiGo,New Delhi,Mumbai,06:30,15:45,"Mon, 13 Jun",1 Stop,9h 15m,"11,992"
1580,IndiGo,New Delhi,Mumbai,22:15,"08:00
+ 1 day","Mon, 13 Jun",1 Stop,9h 45m,"11,992"
1581,IndiGo,New Delhi,Mumbai,19:35,"05:30
+ 1 day","Mon, 13 Jun",1 Stop,9h 55m,"11,992"
1582,IndiGo,New Delhi,Mumbai,20:55,"07:25
+ 1 day","Mon, 13 Jun",1 Stop,10h 30m,"11,992"
1583,Air India,New Delhi,Mumbai,12:40,18:10,"Mon, 13 Jun",1 Stop,5h 30m,"12,045"
1584,Vistara,New Delhi,Mumbai,05:55,15:50,"Mon, 13 Jun",1 Stop,9h 55m,"12,045"
1585,IndiGo,New Delhi,Mumbai,17:50,22:10,"Mon, 13 Jun",1 Stop,4h 20m,"12,202"
1586,IndiGo,New Delhi,Mumbai,13:35,19:40,"Mon, 13 Jun",1 Stop,6h 05m,"12,202"
1587,IndiGo,New Delhi,Mumbai,09:50,19:40,"Mon, 13 Jun",1 Stop,9h 50m,"12,202"
1588,Air India,New Delhi,Mumbai,05:15,09:20,"Mon, 13 Jun",1 Stop,4h 05m,"12,255"
1589,Vistara,New Delhi,Mumbai,18:00,"15:50
+ 1 day","Mon, 13 Jun",1 Stop,21h 50m,"12,570"
1590,IndiGo,New Delhi,Mumbai,00:15,05:30,"Mon, 13 Jun",1 Stop,5h 15m,"12,622"
1591,IndiGo,New Delhi,Mumbai,00:15,08:00,"Mon, 13 Jun",1 Stop,7h 45m,"12,622"
1592,Air India,New Delhi,Mumbai,05:20,16:25,"Mon, 13 Jun",2 Stop(s),11h 05m,"12,635"
1593,Go First,New Delhi,Mumbai,12:50,21:00,"Mon, 13 Jun",1 Stop,8h 10m,"13,091"
1594,IndiGo,New Delhi,Mumbai,07:20,13:45,"Mon, 13 Jun",1 Stop,6h 25m,"13,199"
1595,Vistara,New Delhi,Mumbai,17:10,"11:15
+ 1 day","Mon, 13 Jun",1 Stop,18h 05m,"13,305"
1596,Air India,New Delhi,Mumbai,12:50,19:15,"Mon, 13 Jun",1 Stop,6h 25m,"13,377"
1597,Go First,New Delhi,Mumbai,10:40,18:40,"Mon, 13 Jun",1 Stop,8h 00m,"13,514"
1598,Go First,New Delhi,Mumbai,10:40,19:50,"Mon, 13 Jun",1 Stop,9h 10m,"13,514"
1599,Air India,New Delhi,Mumbai,07:10,23:50,"Mon, 13 Jun",1 Stop,16h 40m,"13,515"
1600,Vistara,New Delhi,Mumbai,13:40,"11:15
+ 1 day","Mon, 13 Jun",1 Stop,21h 35m,"13,515"
1601,Air India,New Delhi,Mumbai,22:00,"08:05
+ 1 day","Mon, 13 Jun",1 Stop,10h 05m,"13,620"
1602,Air India,New Delhi,Mumbai,10:45,"00:35
+ 1 day","Mon, 13 Jun",1 Stop,13h 50m,"13,620"
1603,Air India,New Delhi,Mumbai,22:00,"16:35
+ 1 day","Mon, 13 Jun",1 Stop,18h 35m,"13,620"
1604,Air India,New Delhi,Mumbai,10:45,"08:05
+ 1 day","Mon, 13 Jun",1 Stop,21h 20m,"13,620"
1605,Air India,New Delhi,Mumbai,22:00,"00:35
+ 2 days","Mon, 13 Jun",1 Stop,26h 35m,"13,620"
1606,IndiGo,New Delhi,Mumbai,10:10,17:25,"Mon, 13 Jun",1 Stop,7h 15m,"13,672"
1607,Vistara,New Delhi,Mumbai,17:10,22:20,"Mon, 13 Jun",1 Stop,5h 10m,"13,830"
1608,Go First,New Delhi,Mumbai,05:00,14:20,"Mon, 13 Jun",1 Stop,9h 20m,"14,012"
1609,Air India,New Delhi,Mumbai,10:45,16:35,"Mon, 13 Jun",1 Stop,5h 50m,"14,040"
1610,Vistara,New Delhi,Mumbai,13:40,22:20,"Mon, 13 Jun",1 Stop,8h 40m,"14,040"
1611,Air India,New Delhi,Mumbai,07:05,16:25,"Mon, 13 Jun",1 Stop,9h 20m,"14,355"
1612,Vistara,New Delhi,Mumbai,13:20,18:20,"Mon, 13 Jun",1 Stop,5h 00m,"14,460"
1613,Air India,New Delhi,Mumbai,21:15,"11:35
+ 1 day","Mon, 13 Jun",1 Stop,14h 20m,"14,735"
1614,Vistara,New Delhi,Mumbai,20:35,"08:40
+ 1 day","Mon, 13 Jun",1 Stop,12h 05m,"14,880"
1615,Vistara,New Delhi,Mumbai,10:25,23:00,"Mon, 13 Jun",1 Stop,12h 35m,"14,880"
1616,Vistara,New Delhi,Mumbai,20:35,"10:00
+ 1 day","Mon, 13 Jun",1 Stop,13h 25m,"14,880"
1617,Vistara,New Delhi,Mumbai,20:35,"14:30
+ 1 day","Mon, 13 Jun",1 Stop,17h 55m,"14,880"
1618,Vistara,New Delhi,Mumbai,10:20,23:30,"Mon, 13 Jun",1 Stop,13h 10m,"14,985"
1619,Vistara,New Delhi,Mumbai,07:00,23:30,"Mon, 13 Jun",1 Stop,16h 30m,"14,985"
1620,Vistara,New Delhi,Mumbai,17:50,23:30,"Mon, 13 Jun",1 Stop,5h 40m,"15,510"
1621,Vistara,New Delhi,Mumbai,17:35,23:00,"Mon, 13 Jun",1 Stop,5h 25m,"15,930"
1622,Vistara,New Delhi,Mumbai,07:05,14:30,"Mon, 13 Jun",1 Stop,7h 25m,"15,930"
1623,Vistara,New Delhi,Mumbai,17:35,"08:40
+ 1 day","Mon, 13 Jun",1 Stop,15h 05m,"15,930"
1624,Vistara,New Delhi,Mumbai,07:05,23:00,"Mon, 13 Jun",1 Stop,15h 55m,"15,930"
1625,Vistara,New Delhi,Mumbai,14:45,23:00,"Mon, 13 Jun",1 Stop,8h 15m,"16,455"
1626,Air India,New Delhi,Mumbai,09:45,23:50,"Mon, 13 Jun",1 Stop,14h 05m,"17,820"
1627,SpiceJet,New Delhi,Mumbai,09:25,16:10,"Mon, 13 Jun",1 Stop,6h 45m,"20,183"
1628,SpiceJet,New Delhi,Mumbai,09:50,16:10,"Mon, 13 Jun",1 Stop,6h 20m,"20,919"
1629,Air India,New Delhi,Mumbai,17:15,23:50,"Mon, 13 Jun",1 Stop,6h 35m,"20,970"
1630,SpiceJet,New Delhi,Mumbai,06:25,13:35,"Mon, 13 Jun",1 Stop,7h 10m,"21,947"
1631,SpiceJet,New Delhi,Mumbai,06:25,16:10,"Mon, 13 Jun",1 Stop,9h 45m,"22,809"
1632,Go First,New Delhi,Mumbai,05:20,11:30,"Mon, 13 Jun",1 Stop,6h 10m,"27,988"
1633,Air Asia,New Delhi,Mumbai,18:45,"00:20
+ 1 day","Tue, 14 Jun",1 Stop,5h 35m,"8,052"
1634,Air Asia,New Delhi,Mumbai,12:50,19:15,"Tue, 14 Jun",1 Stop,6h 25m,"8,052"
1635,Air Asia,New Delhi,Mumbai,07:25,14:05,"Tue, 14 Jun",1 Stop,6h 40m,"8,052"
1636,Air Asia,New Delhi,Mumbai,10:40,19:15,"Tue, 14 Jun",1 Stop,8h 35m,"8,052"
1637,Air Asia,New Delhi,Mumbai,21:40,"07:15
+ 1 day","Tue, 14 Jun",1 Stop,9h 35m,"8,052"
1638,Air Asia,New Delhi,Mumbai,21:00,"07:15
+ 1 day","Tue, 14 Jun",1 Stop,10h 15m,"8,052"
1639,Air Asia,New Delhi,Mumbai,12:50,23:45,"Tue, 14 Jun",1 Stop,10h 55m,"8,052"
1640,Air Asia,New Delhi,Mumbai,09:35,20:40,"Tue, 14 Jun",1 Stop,11h 05m,"8,052"
1641,Air Asia,New Delhi,Mumbai,20:00,"07:05
+ 1 day","Tue, 14 Jun",1 Stop,11h 05m,"8,052"
1642,Air Asia,New Delhi,Mumbai,09:35,21:20,"Tue, 14 Jun",1 Stop,11h 45m,"8,052"
1643,Go First,New Delhi,Mumbai,02:40,04:50,"Tue, 14 Jun",Non Stop,2h 10m,"8,053"
1644,Go First,New Delhi,Mumbai,06:00,08:10,"Tue, 14 Jun",Non Stop,2h 10m,"8,053"
1645,Go First,New Delhi,Mumbai,20:45,22:55,"Tue, 14 Jun",Non Stop,2h 10m,"8,053"
1646,Go First,New Delhi,Mumbai,07:00,09:15,"Tue, 14 Jun",Non Stop,2h 15m,"8,053"
1647,SpiceJet,New Delhi,Mumbai,07:20,09:35,"Tue, 14 Jun",Non Stop,2h 15m,"8,053"
1648,Go First,New Delhi,Mumbai,09:00,11:15,"Tue, 14 Jun",Non Stop,2h 15m,"8,053"
1649,Go First,New Delhi,Mumbai,15:45,18:00,"Tue, 14 Jun",Non Stop,2h 15m,"8,053"
1650,Go First,New Delhi,Mumbai,18:45,21:00,"Tue, 14 Jun",Non Stop,2h 15m,"8,053"
1651,SpiceJet,New Delhi,Mumbai,18:55,21:10,"Tue, 14 Jun",Non Stop,2h 15m,"8,053"
1652,SpiceJet,New Delhi,Mumbai,19:45,22:00,"Tue, 14 Jun",Non Stop,2h 15m,"8,053"
1653,SpiceJet,New Delhi,Mumbai,21:40,23:55,"Tue, 14 Jun",Non Stop,2h 15m,"8,053"
1654,Go First,New Delhi,Mumbai,22:45,"01:00
+ 1 day","Tue, 14 Jun",Non Stop,2h 15m,"8,053"
1655,Go First,New Delhi,Mumbai,20:55,23:25,"Tue, 14 Jun",Non Stop,2h 30m,"8,053"
1656,Go First,New Delhi,Mumbai,05:20,10:45,"Tue, 14 Jun",1 Stop,5h 25m,"8,053"
1657,Go First,New Delhi,Mumbai,09:55,15:55,"Tue, 14 Jun",1 Stop,6h 00m,"8,053"
1658,SpiceJet,New Delhi,Mumbai,15:30,21:45,"Tue, 14 Jun",1 Stop,6h 15m,"8,053"
1659,SpiceJet,New Delhi,Mumbai,11:30,18:00,"Tue, 14 Jun",1 Stop,6h 30m,"8,053"
1660,SpiceJet,New Delhi,Mumbai,12:05,18:50,"Tue, 14 Jun",1 Stop,6h 45m,"8,053"
1661,SpiceJet,New Delhi,Mumbai,11:30,18:55,"Tue, 14 Jun",1 Stop,7h 25m,"8,053"
1662,SpiceJet,New Delhi,Mumbai,19:55,"05:15
+ 1 day","Tue, 14 Jun",1 Stop,9h 20m,"8,053"
1663,SpiceJet,New Delhi,Mumbai,15:10,"05:15
+ 1 day","Tue, 14 Jun",1 Stop,14h 05m,"8,053"
1664,SpiceJet,New Delhi,Mumbai,20:00,"10:30
+ 1 day","Tue, 14 Jun",1 Stop,14h 30m,"8,053"
1665,SpiceJet,New Delhi,Mumbai,08:45,23:55,"Tue, 14 Jun",1 Stop,15h 10m,"8,053"
1666,SpiceJet,New Delhi,Mumbai,06:25,21:45,"Tue, 14 Jun",1 Stop,15h 20m,"8,053"
1667,SpiceJet,New Delhi,Mumbai,12:05,"05:15
+ 1 day","Tue, 14 Jun",1 Stop,17h 10m,"8,053"
1668,IndiGo,New Delhi,Mumbai,11:55,13:55,"Tue, 14 Jun",Non Stop,2h 00m,"8,054"
1669,IndiGo,New Delhi,Mumbai,06:30,08:35,"Tue, 14 Jun",Non Stop,2h 05m,"8,054"
1670,IndiGo,New Delhi,Mumbai,07:20,09:25,"Tue, 14 Jun",Non Stop,2h 05m,"8,054"
1671,IndiGo,New Delhi,Mumbai,10:45,12:50,"Tue, 14 Jun",Non Stop,2h 05m,"8,054"
1672,IndiGo,New Delhi,Mumbai,17:00,19:05,"Tue, 14 Jun",Non Stop,2h 05m,"8,054"
1673,IndiGo,New Delhi,Mumbai,23:35,"01:40
+ 1 day","Tue, 14 Jun",Non Stop,2h 05m,"8,054"
1674,IndiGo,New Delhi,Mumbai,02:00,04:10,"Tue, 14 Jun",Non Stop,2h 10m,"8,054"
1675,IndiGo,New Delhi,Mumbai,14:10,16:20,"Tue, 14 Jun",Non Stop,2h 10m,"8,054"
1676,IndiGo,New Delhi,Mumbai,15:25,17:35,"Tue, 14 Jun",Non Stop,2h 10m,"8,054"
1677,IndiGo,New Delhi,Mumbai,16:15,18:25,"Tue, 14 Jun",Non Stop,2h 10m,"8,054"
1678,IndiGo,New Delhi,Mumbai,19:45,21:55,"Tue, 14 Jun",Non Stop,2h 10m,"8,054"
1679,IndiGo,New Delhi,Mumbai,08:45,11:00,"Tue, 14 Jun",Non Stop,2h 15m,"8,054"
1680,IndiGo,New Delhi,Mumbai,18:10,20:25,"Tue, 14 Jun",Non Stop,2h 15m,"8,054"
1681,IndiGo,New Delhi,Mumbai,08:00,10:20,"Tue, 14 Jun",Non Stop,2h 20m,"8,054"
1682,IndiGo,New Delhi,Mumbai,09:35,12:00,"Tue, 14 Jun",Non Stop,2h 25m,"8,054"
1683,IndiGo,New Delhi,Mumbai,21:45,"00:10
+ 1 day","Tue, 14 Jun",Non Stop,2h 25m,"8,054"
1684,Vistara,New Delhi,Mumbai,06:00,08:00,"Tue, 14 Jun",Non Stop,2h 00m,"8,055"
1685,Vistara,New Delhi,Mumbai,21:30,23:30,"Tue, 14 Jun",Non Stop,2h 00m,"8,055"
1686,Air India,New Delhi,Mumbai,07:00,09:05,"Tue, 14 Jun",Non Stop,2h 05m,"8,055"
1687,Vistara,New Delhi,Mumbai,09:30,11:35,"Tue, 14 Jun",Non Stop,2h 05m,"8,055"
1688,Air India,New Delhi,Mumbai,08:00,10:10,"Tue, 14 Jun",Non Stop,2h 10m,"8,055"
1689,Vistara,New Delhi,Mumbai,12:50,15:00,"Tue, 14 Jun",Non Stop,2h 10m,"8,055"
1690,Vistara,New Delhi,Mumbai,14:20,16:30,"Tue, 14 Jun",Non Stop,2h 10m,"8,055"
1691,Vistara,New Delhi,Mumbai,15:30,17:40,"Tue, 14 Jun",Non Stop,2h 10m,"8,055"
1692,Vistara,New Delhi,Mumbai,19:45,21:55,"Tue, 14 Jun",Non Stop,2h 10m,"8,055"
1693,Air India,New Delhi,Mumbai,20:00,22:10,"Tue, 14 Jun",Non Stop,2h 10m,"8,055"
1694,Vistara,New Delhi,Mumbai,20:40,22:50,"Tue, 14 Jun",Non Stop,2h 10m,"8,055"
1695,Vistara,New Delhi,Mumbai,07:30,09:45,"Tue, 14 Jun",Non Stop,2h 15m,"8,055"
1696,Vistara,New Delhi,Mumbai,10:20,12:35,"Tue, 14 Jun",Non Stop,2h 15m,"8,055"
1697,Air India,New Delhi,Mumbai,14:00,16:15,"Tue, 14 Jun",Non Stop,2h 15m,"8,055"
1698,Air India,New Delhi,Mumbai,19:00,21:15,"Tue, 14 Jun",Non Stop,2h 15m,"8,055"
1699,Vistara,New Delhi,Mumbai,08:50,11:10,"Tue, 14 Jun",Non Stop,2h 20m,"8,055"
1700,Vistara,New Delhi,Mumbai,11:40,14:00,"Tue, 14 Jun",Non Stop,2h 20m,"8,055"
1701,Vistara,New Delhi,Mumbai,16:45,19:05,"Tue, 14 Jun",Non Stop,2h 20m,"8,055"
1702,Vistara,New Delhi,Mumbai,17:45,20:05,"Tue, 14 Jun",Non Stop,2h 20m,"8,055"
1703,Vistara,New Delhi,Mumbai,18:55,21:15,"Tue, 14 Jun",Non Stop,2h 20m,"8,055"
1704,Air India,New Delhi,Mumbai,21:15,23:35,"Tue, 14 Jun",Non Stop,2h 20m,"8,055"
1705,Air India,New Delhi,Mumbai,10:00,12:35,"Tue, 14 Jun",Non Stop,2h 35m,"8,055"
1706,Air India,New Delhi,Mumbai,15:05,18:10,"Tue, 14 Jun",1 Stop,3h 05m,"8,055"
1707,Air India,New Delhi,Mumbai,17:55,22:10,"Tue, 14 Jun",1 Stop,4h 15m,"8,055"
1708,Air Asia,New Delhi,Mumbai,13:00,14:50,"Tue, 14 Jun",Non Stop,1h 50m,"8,085"
1709,Air Asia,New Delhi,Mumbai,04:25,06:35,"Tue, 14 Jun",Non Stop,2h 10m,"8,085"
1710,Vistara,New Delhi,Mumbai,21:20,"06:15
+ 1 day","Tue, 14 Jun",1 Stop,8h 55m,"8,192"
1711,Vistara,New Delhi,Mumbai,21:20,"09:40
+ 1 day","Tue, 14 Jun",1 Stop,12h 20m,"8,192"
1712,Vistara,New Delhi,Mumbai,21:20,"23:05
+ 1 day","Tue, 14 Jun",1 Stop,25h 45m,"8,192"
1713,Vistara,New Delhi,Mumbai,18:10,23:05,"Tue, 14 Jun",1 Stop,4h 55m,"8,717"
1714,Vistara,New Delhi,Mumbai,18:10,"06:15
+ 1 day","Tue, 14 Jun",1 Stop,12h 05m,"8,717"
1715,Vistara,New Delhi,Mumbai,18:10,"09:40
+ 1 day","Tue, 14 Jun",1 Stop,15h 30m,"8,717"
1716,IndiGo,New Delhi,Mumbai,08:30,15:55,"Tue, 14 Jun",1 Stop,7h 25m,"9,892"
1717,IndiGo,New Delhi,Mumbai,05:05,13:20,"Tue, 14 Jun",1 Stop,8h 15m,"9,892"
1718,IndiGo,New Delhi,Mumbai,07:20,15:55,"Tue, 14 Jun",1 Stop,8h 35m,"9,892"
1719,IndiGo,New Delhi,Mumbai,13:00,21:50,"Tue, 14 Jun",1 Stop,8h 50m,"9,892"
1720,IndiGo,New Delhi,Mumbai,21:05,"07:10
+ 1 day","Tue, 14 Jun",1 Stop,10h 05m,"9,892"
1721,Vistara,New Delhi,Mumbai,06:30,23:05,"Tue, 14 Jun",1 Stop,16h 35m,"10,292"
1722,Vistara,New Delhi,Mumbai,06:30,"06:15
+ 1 day","Tue, 14 Jun",1 Stop,23h 45m,"10,292"
1723,IndiGo,New Delhi,Mumbai,18:45,"00:05
+ 1 day","Tue, 14 Jun",1 Stop,5h 20m,"10,312"
1724,IndiGo,New Delhi,Mumbai,05:45,12:50,"Tue, 14 Jun",1 Stop,7h 05m,"10,312"
1725,IndiGo,New Delhi,Mumbai,14:45,"00:05
+ 1 day","Tue, 14 Jun",1 Stop,9h 20m,"10,312"
1726,Air India,New Delhi,Mumbai,08:40,"09:40
+ 1 day","Tue, 14 Jun",1 Stop,25h 00m,"10,542"
1727,Vistara,New Delhi,Mumbai,13:20,"16:00
+ 1 day","Tue, 14 Jun",1 Stop,26h 40m,"11,205"
1728,Go First,New Delhi,Mumbai,06:05,10:20,"Tue, 14 Jun",1 Stop,4h 15m,"11,912"
1729,Go First,New Delhi,Mumbai,20:05,"02:00
+ 1 day","Tue, 14 Jun",1 Stop,5h 55m,"11,912"
